,Name,Location,Specialty,Picture
574,"Ahmad Kabakibi, MD",['6367 Alvarado Ct'],"['Hospital medicine', 'Internal medicine']",https://images.ctfassets.net/pxcfulgsd9e2/48JxRqOz4aTEeeB6CO341N/0aaa428de185e6fe699bbc31649b9359/kabakibi.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
575,"Bernard Michlin, MD",['6367 Alvarado Court'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/3VYoMDwSDNwdAh81zJ097i/940b7055039e55ad6ba24b6ff9515b58/Michlin_Bernard_53308_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
576,"Rebecca Henry, MD",['6386 Alvarado Ct'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
577,"Michael Fangerow, DO","['6386 Alvarado Ct', '9325 Mission Gorge Road']",['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
578,"Paul Koshgerian, MD, DMD",['6386 Alvarado Ct'],['Oral and maxillofacial surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
579,"Lakshmi Prathipati, MD",['4276 54th Pl'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/3E3tn7iQt3HK76ZlRDiQit/fb92ff010a96a1455d7a7f516851cd95/prathipati_lakshmi_57221_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
580,"Kourosh Khamooshian, MD",['5555 Reservoir Drive'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
581,"Ralph Rynning, MD","['5555 Reservoir Drive', '230 Prospect Place', '8860 Center Dr']",['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/7tuVr8tL9QkGbjNxSCjxGG/b7b7ec96de6852e139c502a481066c84/rynning_ralph_74764_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
582,"Steven Allsing, MD",['5555 Reservoir Drive'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/deV6YSdTrEiK7hqKIKASK/1c1851e605050707dce358bb04da5734/allsing_steven_63464_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
583,"James Bates, MD","['5555 Reservoir Drive', '230 Prospect Place']",['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/1i90oO6bY4V1XPWKriKJBs/0c21ef5d9703f25963b68f00feab8cc8/bates_james_62427_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
584,"Mark Jacobson, MD","['5555 Reservoir Drive', '8860 Center Dr']",['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/ENDbvxGfIwaVRAswyvES9/814dc31105c663a1dd0fde1175f88e71/jacobson_mark_60286_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
585,"John Finkenberg, MD","['5555 Reservoir Drive', '8860 Center Dr']","['Orthopedic surgery', 'Spine']",https://images.ctfassets.net/pxcfulgsd9e2/3DLE5qI2s20mDytmE9ODYA/abe33e32f57eae8c51266fc5847edf7d/finkenberg_john_57102_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
586,"Matthew Wilson, DPM","['5555 Reservoir Drive', '8860 Center Dr']",['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
587,"Azam Shamani, MD",['5555 Reservoir Dr'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/34PnAOqS6ZEIXxBaMIShwk/9f7be5982fa03d2eed29ca68f3278406/shamani_azam_78991_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
588,"Lac Vu, MD",['5555 Reservoir Dr'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
589,"Karl Sun, MD",['5555 Reservoir Dr'],"['Cardiology', 'Cardiovascular disease']",https://images.ctfassets.net/pxcfulgsd9e2/VWGcnasjdCD23pFqj8Uzb/4b379cb107c47c58d9053c626d619f2e/Dr._Karl_Sun.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
590,"Thomas Young, MD",['5555 Reservoir Dr'],"['Cardiology', 'Cardiovascular disease', 'Interventional cardiology']",https://images.ctfassets.net/pxcfulgsd9e2/4I4NHWbCZlHzYpGzfoNyvL/15d6b8ee45f63297252498b59f7bfa35/young_thomas_60405_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
591,"John Wilkinson, MD",['5555 Reservoir Dr'],['Hematology/oncology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
592,"Gang Bao, MD",['6699 Alvarado Road'],"['Critical care medicine', 'Pulmonary disease', 'Sleep medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4tFAf8CPCvIRwVXp34CgkI/2d222e9ee3d455f9b350cea20df44289/bao_gang_70530_2009.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
593,"James Weinberger, MD",['6699 Alvarado Road'],['Urology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
594,"Justin King, MD",['6699 Alvarado Road'],['General surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
595,"Paul Kim, MD","['488 E Valley Pkwy', '501 N El Camino Real', '6719 Alvarado Rd']",['Spine'],https://images.ctfassets.net/pxcfulgsd9e2/1aY5NOIJzVUYYDxkcluHcu/580ecf351e5f642d804fd5426fefc8f8/kim_paul_78166_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
596,"Alexander Shpaner, MD",['6719 Alvarado Rd'],['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/4EOBvwhceDn6DD0TA9VXI3/53724c48112009944f734765bbaa4ae4/shpaner_alexander_75813_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
597,"Enoch Chang, MD",['6719 Alvarado Rd'],"['Orthopedic surgery', 'Rehab/physical medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
598,"David Burnikel, MD",['6719 Alvarado Rd'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/42KAGshMmpleGWz9PkBS6E/ce337dc9a59eb7f3a745df5e962f90bb/burnikel_david_83865_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
599,"Michael Sirota, MD",['6719 Alvarado Rd'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/1IeaR1LXI5hk8xRMznbxwA/c4f703a6afab7d4fd74d2e6fd135cc9c/sirota_michael_82037_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
600,"Ramin Raiszadeh, MD",[],['Spine'],https://images.ctfassets.net/pxcfulgsd9e2/6ZB7xg0q7IFyhObJYpL5sb/130c205bc20fbd2c302cbd26824c317a/raiszadeh_ramin_71685_2009.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
601,"Jeffry Mercado, MD",[],['Rehab/physical medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
602,"Matthew Shillito, MD",[],['Hand surgery'],https://images.ctfassets.net/pxcfulgsd9e2/20vRvkpxnfF4VeWWhFAdGB/7675e2da79096b48e83f8f317b1ab459/shillito_matthew_78567_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
603,"Nancy Shiau, MD",['6699 Alvarado Rd'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
604,"Trevor Henderson, MD",['6699 Alvarado Rd'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/XNRnQm00OlckQ7o4gu9IX/80680be7a750f94a0a106c9bfff35047/henderson_trevor_63271_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
605,"Stuart Cohen, MD",['6699 Alvarado Rd'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
606,"Myloan Thi Vu, MD",['6699 Alvarado Rd'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
607,"Jacob Weatherly, MD",['6699 Alvarado Rd'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
608,"Meng Hua, MD",['6699 Alvarado Rd'],['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
609,"Leah Farinas, MD","['6699 Alvarado Rd', '230 Prospect Pl']",['General surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
610,"Joseph Reddy, MD",['6699 Alvarado Rd'],['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
611,"Michael Butera, MD",['6699 Alvarado Rd'],['Infectious disease'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
612,"Vadim Avulov, DO",['6699 Alvarado Rd'],['General surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
613,"Terry Behrend, MD",['6402 El Cajon Blvd'],['Nephrology'],https://images.ctfassets.net/pxcfulgsd9e2/t3vTPLkkfBvjW8qyxiPHd/8a19a80144ef0db163ec06c16eb12093/behrend_terry_66243_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
614,"David Namazy, MD",['6402 El Cajon Blvd'],['Nephrology'],https://images.ctfassets.net/pxcfulgsd9e2/6IBUV4v9haGs8ACix4CaMJ/af6d70487b99d23da80e38308d9e1e93/namazy_david_66244_2021-thumb.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
615,"Kenneth Ortiz, MD",['316 25th St'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/432Nis3KyzF4jmSP4FeY11/84bff17719b8ebbaa6a0d9acc79eb6d1/ortiz_kenneth_88157_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
616,"Nabil Baig, DO","['6216 Brockton Avenue', '303 H St.', '131 Orange Avenue', '2436 Fenton St.', '463 N. Magnolia Ave.', '1594 S. Imperial Ave.', '488 E. Valley Parkway', '1180 N. Indian Canyon Drive', '675 Camino Del Los Mares']","['Gastroenterology', 'Hepatology', 'Internal medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
617,"Deanna Oliver, MD","['6216 Brockton Avenue', '303 H St.', '131 Orange Avenue', '2436 Fenton St.', '463 N. Magnolia Ave.', '1594 S. Imperial Ave.', '488 E. Valley Parkway', '1180 N. Indian Canyon Drive', '675 Camino Del Los Mares']",['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
618,"Tarek Hassanein, MD","['6216 Brockton Avenue', '303 H St.', '131 Orange Avenue', '2436 Fenton St.', '463 N. Magnolia Ave.', '1594 S. Imperial Ave.', '488 E. Valley Parkway', '1180 N. Indian Canyon Drive', '675 Camino Del Los Mares']",['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/2gO9MaLs2xTlg8S8cAQW0U/ced28c22510fa256e4ca464e1a951b1a/hassanein_tarek_66066_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
619,"Mohammad Soleimanpour, MD",['131 Orange Avenue'],"['Gastroenterology', 'Internal medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
620,"Hamed Aryafar, MD",['131 Orange Avenue'],"['Interventional radiology', 'Radiology']",https://images.ctfassets.net/pxcfulgsd9e2/JyYeXOP8Z4DSOHcLVWAPS/fd6e3c4dea0ea6fed7cf72b11014819b/aryafar_hamed_88269_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
621,"Sarjan Patel, MD","['450 Fletcher Pkwy', '6945 El Cajon Blvd']",['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/5YvKvBEZvegRz1j8KTMim1/c5e46c5e5db1c52eb2731131c07b72eb/patel_sarjan_78663_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
622,"Barry Katzman, MD","['450 Fletcher Pkwy', '6945 El Cajon Blvd']",['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
623,"Nicholas Binder, MD",['6945 El Cajon Blvd'],['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
624,"Gitane Patel, MD",['6945 El Cajon Blvd'],['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
625,"Ayser Al-Mshhdani, MD",['823 Gateway Center Way'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
626,"Travis De Mik, MD",['823 Gateway Center Way'],"['Gynecology', 'OBGYN']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
627,"Khalil Carter, MD",['823 Gateway Center Way'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
628,"Lysistrati Alimonos, DO",['823 Gateway Center Way'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
629,"Iara Melendez-Berrios, MD",['823 Gateway Center Way'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
630,"Karim Ghobrial-Sedky, MD",['823 Gateway Center Way'],"['Addiction psychiatry', 'Child and adolescent psychiatry', 'Psychiatry', 'Sleep medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
631,"Juan Quevedo, MD",['995 Gateway Center Way'],"['Internal medicine', 'Nephrology']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
632,"Sandra Cervantes, MD",['1809 National Ave'],"['Gynecology', 'OBGYN']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
633,"Allison Loeffler, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
634,"Lisa Lipschitz, MD",['1809 National Ave'],"['Gynecology', 'OBGYN']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
635,"Marsha Spitzer, MD",['1809 National Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
636,"Charlene Buechner, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/1a0ANVv9wnESm97A5ZxOky/e0aaa8bf2cb614534716e7951a9adf3d/Buechner_Charlene_63301_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
637,"Arleen Lujan, MD",['1809 National Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
638,"Alan Zieg, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
639,"Ashley Doruelo, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
640,"Lauren Hanley, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
641,"Aisha Van Pratt Levin, MD",['1809 National Ave'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
642,"Rashmi Singh, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
643,"Sonia Sapra, MD",['1809 National Ave'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
644,"Roberto Rodriguez Jerez, MD",['1809 National Ave'],"['Gynecology', 'OBGYN']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
645,"Jenny Wong, MD",['230 Prospect Place'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/6aOG5H7Tw9GzTMt6whRlnZ/a21fd646cc9e88f153488377529b705c/wong_jenny_74798_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
646,"Peter Kelly, MD",['230 Prospect Place'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
647,"Patricia Kettlehake, MD",['230 Prospect Place'],"['Internal medicine', 'Pediatrics']",https://images.ctfassets.net/pxcfulgsd9e2/5GJKFQoarHU6PAkjunDif8/091cf354711e840608bff82043940702/kettlehake_patricia_63556_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
648,"Kevin Considine, DO",['230 Prospect Place'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/48V09pjJkTVv7CZeAAY2YS/40e5ea70ebbdcac4ae27bae47a756271/considine_kevin_57805_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
649,"Kenneth Warm, MD",['230 Prospect Place'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2qx63QrIQ2IT2z9K8gySca/6a1dbe5ac2ea4a5247bec729926d590b/warm_kenneth_56159_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
650,"Lisa Marie Considine, DO",['230 Prospect Place'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2OCPMlNhlhuoXy0qDxvcOo/721b79800dfb0ad13151c79a0d072f22/considine_lisa-marie_92750_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
651,"Kofi Sefa-Boakye, MD","['230 Prospect Pl', '286 Euclid Ave', '340 4th Ave']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/2bokavWyvx1pmPmmgr2WXC/7b3350c14a041bafb693a967b6b0ba29/sefa-boakye_kofi_54847_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
652,"Christopher Pallia, MD",['230 Prospect Pl'],['Orthopedic surgery'],https://images.ctfassets.net/pxcfulgsd9e2/5yczd24QYHZKTtuQajEBXS/68c58355401de0bb2444395cbad28d3f/pallia_chris_67601_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
653,"Braden McKnight, MD",['230 Prospect Pl'],"['Orthopedic surgery', 'Spine']",https://images.ctfassets.net/pxcfulgsd9e2/56oeiix8ONRcBmd0bWRmXO/630e9cce48df2c4b27f5138de5bcde96/Dr._Braden_McKnight.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
654,"Bina Adigopula, MD",['6942 University Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/2OIjxthJbHMvGQiM5xeYMb/7bd14d82702492a8eb217e57e5a2a602/adigopula_bina_54397_2017.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
655,"Nicole Molinos, MD",['6942 University Ave'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/1rHmEFFol5PMIQm3SHMRhW/2cdde7f723175ec1740656473b9c7ada/molinos_nicole_91572_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
656,"Iga Gray, MD","['7877 Parkway Dr', '801 Orange Ave']",['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
657,"Lee Katzman, MD","['7877 Parkway Dr', '801 Orange Ave']",['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/6FxMSHnjXLQRKCvOU7QD5z/e70f3047328ce23b1c4df88571509306/Dr._Lee_Katzman.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
658,"Tenaya Siva, MD",['3177 Ocean View Blvd'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
659,"Jack Utz, MD",['3177 Ocean View Blvd'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
660,"Margarita Schneider-Munoz, MD",['3177 Ocean View Blvd'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
661,"Tyler Jackson, MD",['7777 Alvarado Road'],"['Interventional radiology', 'Radiology']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
662,"Yueyang Guo, MD","['5555 Grossmont Center Drive', '7777 Alvarado Road']","['Diagnostic radiology', 'Neuroradiology', 'Radiology']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
